docid;rank_score;fqcategory;mes:key;title;mes:key;mes:group
25035;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=nursing&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=nursing&listView;
21930;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=old_campus;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=old_campus;
25024;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=old_campus&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=old_campus&listView;
22278;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=peabody_institute;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=peabody_institute;
24169;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=peabody_institute&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=peabody_institute&listView;
20123;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=protests;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=protests;
22439;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=protests&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=protests&listView;
21994;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=school_of_advanced_international_studies;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=school_of_advanced_international_studies;
21551;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=school_of_medicine;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=school_of_medicine;
24087;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=school_of_medicine&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=school_of_medicine&listView;
21996;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=school_of_public_health;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=school_of_public_health;
24845;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=school_of_public_health&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=school_of_public_health&listView;
22362;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=student_life;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=student_life;
22453;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=student_life&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=student_life&listView;
21960;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=user_generated_content;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=user_generated_content;
24501;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=user_generated_content&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=user_generated_content&listView;
19111;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=women;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=women;
23492;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?keyword=women&listView;Your Stories;http://retrospective.jhu.edu/your-stories?keyword=women&listView;
20392;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView;Your Stories;http://retrospective.jhu.edu/your-stories?listView;
24517;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1850s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1850s;
24950;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1860s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1860s;
25158;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1870s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1870s;
23439;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1880s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1880s;
24918;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1920s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1920s;
23149;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1940s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1940s;
21849;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1950s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1950s;
22277;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1960s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1960s;
24192;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1970s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1970s;
24535;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1980s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1980s;
24333;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=1990s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=1990s;
23322;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=2000s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=2000s;
22862;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=2010s;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=2010s;
23135;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=academics;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=academics;
25004;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=administration;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=administration;
24240;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=alumni;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=alumni;
25068;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=applied_physics_laboratory;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=applied_physics_laboratory;
25088;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=arts_sciences;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=arts_sciences;
23208;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=athletics;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=athletics;
23204;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=baltimore;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=baltimore;
24054;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=east_baltimore;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=east_baltimore;
23329;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=events;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=events;
21978;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=faculty;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=faculty;
22163;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=founders;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=founders;
23378;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=gilman_hall;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=gilman_hall;
22085;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=homewood_campus;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=homewood_campus;
22492;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=hospital;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=hospital;
23860;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=international;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=international;
22221;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=nursing;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=nursing;
22035;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=old_campus;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=old_campus;
23559;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=peabody_institute;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=peabody_institute;
23052;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=protests;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=protests;
23197;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=school_of_medicine;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=school_of_medicine;
24489;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=school_of_public_health;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=school_of_public_health;
25074;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=student_life;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=student_life;
24779;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=user_generated_content;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=user_generated_content;
22583;0;Web:jhuedu-initiative-sites;http://retrospective.jhu.edu/your-stories?listView&keyword=women;Your Stories;http://retrospective.jhu.edu/your-stories?listView&keyword=women;
30986;0;Web:jhuedu-multidisciplinary;http://scienceoflearning.jhu.edu;The Mission;http://scienceoflearning.jhu.edu;
25859;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/blue-light-phones/index.html;Blue Lights;http://security.jhu.edu/campus-security/blue-light-phones/index.html;
25832;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/cctvs-communication-center/index.html;CCTV's and Communication Center;http://security.jhu.edu/campus-security/cctvs-communication-center/index.html;
22541;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/emergency-notifications/index.html;Emergency Notifications;http://security.jhu.edu/campus-security/emergency-notifications/index.html;
27645;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/emergency-response-guides/active-shooter/index.html;Active Shooter Emergency Response Guide;http://security.jhu.edu/campus-security/emergency-response-guides/active-shooter/index.html;
30220;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/emergency-response-guides/bomb-threats/index.html;Bomb Threats;http://security.jhu.edu/campus-security/emergency-response-guides/bomb-threats/index.html;
22731;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/emergency-response-guides/index.html;Emergency Response Guides;http://security.jhu.edu/campus-security/emergency-response-guides/index.html;
30088;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/emergency-response-guides/severe-weather/index.html;Severe Weather;http://security.jhu.edu/campus-security/emergency-response-guides/severe-weather/index.html;
29138;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/emergency-response-guides/suspicious-letters-packages-devices/index.html;Suspicious Letters, Packages, and Devices;http://security.jhu.edu/campus-security/emergency-response-guides/suspicious-letters-packages-devices/index.html;
29576;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/hero/index.html;Hopkins Emergency Response Organization (HERO);http://security.jhu.edu/campus-security/hero/index.html;
18595;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/index.html;Campus Security;http://security.jhu.edu/campus-security/index.html;
20418;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/officers-and-patrols/index.html;Officers and Patrols;http://security.jhu.edu/campus-security/officers-and-patrols/index.html;
25850;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/student-advisory-committee/index.html;Student Advisory Committee for Security;http://security.jhu.edu/campus-security/student-advisory-committee/index.html;
31118;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/student-domestic-abuse-awareness/index.html;Student Domestic Abuse Awareness;http://security.jhu.edu/campus-security/student-domestic-abuse-awareness/index.html;
20414;0;Web:jhuedu-admin-sites;http://security.jhu.edu/campus-security/university-police-department/index.html;University Police Department;http://security.jhu.edu/campus-security/university-police-department/index.html;
18441;0;Web:jhuedu-admin-sites;http://security.jhu.edu/compliance-and-crime-statistics/index.html;Compliance and Crime Statistics;http://security.jhu.edu/compliance-and-crime-statistics/index.html;
29300;0;Web:jhuedu-admin-sites;http://security.jhu.edu/contact-us/index.html;Contact Information;http://security.jhu.edu/contact-us/index.html;
26945;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/alcohol-safety/index.html;Alcohol Safety;http://security.jhu.edu/crime-prevention-tips/alcohol-safety/index.html;
26276;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/atm-safety/index.html;ATM Safety;http://security.jhu.edu/crime-prevention-tips/atm-safety/index.html;
24979;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/bicycle-safety/index.html;Bicycle Safety;http://security.jhu.edu/crime-prevention-tips/bicycle-safety/index.html;
25836;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/campus-housing-safety/index.html;Campus Housing Safety;http://security.jhu.edu/crime-prevention-tips/campus-housing-safety/index.html;
27600;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/cell-phone-safety/index.html;Cellphone Safety;http://security.jhu.edu/crime-prevention-tips/cell-phone-safety/index.html;
28791;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/computer-security/index.html;Computer Security;http://security.jhu.edu/crime-prevention-tips/computer-security/index.html;
28750;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/con-artists/index.html;Con Artists;http://security.jhu.edu/crime-prevention-tips/con-artists/index.html;
28192;0;Web:jhuedu-admin-sites;http://security.jhu.edu/crime-prevention-tips/dating-safety/index.html;Dating Safety;http://security.jhu.edu/crime-prevention-tips/dating-safety/index.html;
